generation,status,fitness,games,wins,draws,port_wins,port_losses,dominance_cap_penalty,matchup_floor_penalty,matchup_recovery_bonus,port_loss_pressure_penalty,survival_infra_bonus,min_matchup_win_rate,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,fishing_dock_built_rate,fishing_dock_active_rate,avg_fishing_boats,dry_dock_started_rate,dry_dock_completed_rate,avg_damaged_ships,avg_raid_actions,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,fishing_dock_bias,fishing_boat_bias,dry_dock_bias,repair_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
1906,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1907,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1908,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1909,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1910,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1911,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1912,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1913,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1914,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1915,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1916,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1917,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1918,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1919,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1920,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1921,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1922,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1923,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1924,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1925,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1926,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1927,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1928,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1929,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1930,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1931,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1932,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1933,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1934,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1935,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1936,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1937,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1938,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1939,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1940,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1941,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1942,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1943,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1944,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1945,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1946,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1947,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1948,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1949,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1950,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1951,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1952,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1953,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1954,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
