generation,status,fitness,games,wins,draws,port_wins,port_losses,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,fishing_dock_built_rate,fishing_dock_active_rate,avg_fishing_boats,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,fishing_dock_bias,fishing_boat_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
66,kept,-146795,1500,580,5,194,481,0.386667,11.132667,21.269333,35.400000,0.308667,0.258667,0.288667,0.214000,0.090000,0.060000,0.384000,0.377333,0.530000,0.331333,0.421333,1.835397,2.881937,2.870881,1.948300,0.104711,0.918714,0.482226,0.525261,0.125882,0.121596,0.293397,0.130420,0.414466,0.143456,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
67,kept,-146795,1500,580,5,194,481,0.386667,11.132667,21.269333,35.400000,0.308667,0.258667,0.288667,0.214000,0.090000,0.060000,0.384000,0.377333,0.530000,0.331333,0.421333,1.835397,2.881937,2.870881,1.948300,0.104711,0.918714,0.482226,0.525261,0.125882,0.121596,0.293397,0.130420,0.414466,0.143456,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
68,kept,-146795,1500,580,5,194,481,0.386667,11.132667,21.269333,35.400000,0.308667,0.258667,0.288667,0.214000,0.090000,0.060000,0.384000,0.377333,0.530000,0.331333,0.421333,1.835397,2.881937,2.870881,1.948300,0.104711,0.918714,0.482226,0.525261,0.125882,0.121596,0.293397,0.130420,0.414466,0.143456,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
69,kept,-146795,1500,580,5,194,481,0.386667,11.132667,21.269333,35.400000,0.308667,0.258667,0.288667,0.214000,0.090000,0.060000,0.384000,0.377333,0.530000,0.331333,0.421333,1.835397,2.881937,2.870881,1.948300,0.104711,0.918714,0.482226,0.525261,0.125882,0.121596,0.293397,0.130420,0.414466,0.143456,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
70,kept,-146795,1500,580,5,194,481,0.386667,11.132667,21.269333,35.400000,0.308667,0.258667,0.288667,0.214000,0.090000,0.060000,0.384000,0.377333,0.530000,0.331333,0.421333,1.835397,2.881937,2.870881,1.948300,0.104711,0.918714,0.482226,0.525261,0.125882,0.121596,0.293397,0.130420,0.414466,0.143456,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
71,kept,-146795,1500,580,5,194,481,0.386667,11.132667,21.269333,35.400000,0.308667,0.258667,0.288667,0.214000,0.090000,0.060000,0.384000,0.377333,0.530000,0.331333,0.421333,1.835397,2.881937,2.870881,1.948300,0.104711,0.918714,0.482226,0.525261,0.125882,0.121596,0.293397,0.130420,0.414466,0.143456,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
72,kept,-146795,1500,580,5,194,481,0.386667,11.132667,21.269333,35.400000,0.308667,0.258667,0.288667,0.214000,0.090000,0.060000,0.384000,0.377333,0.530000,0.331333,0.421333,1.835397,2.881937,2.870881,1.948300,0.104711,0.918714,0.482226,0.525261,0.125882,0.121596,0.293397,0.130420,0.414466,0.143456,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
73,kept,-146795,1500,580,5,194,481,0.386667,11.132667,21.269333,35.400000,0.308667,0.258667,0.288667,0.214000,0.090000,0.060000,0.384000,0.377333,0.530000,0.331333,0.421333,1.835397,2.881937,2.870881,1.948300,0.104711,0.918714,0.482226,0.525261,0.125882,0.121596,0.293397,0.130420,0.414466,0.143456,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
74,kept,-146795,1500,580,5,194,481,0.386667,11.132667,21.269333,35.400000,0.308667,0.258667,0.288667,0.214000,0.090000,0.060000,0.384000,0.377333,0.530000,0.331333,0.421333,1.835397,2.881937,2.870881,1.948300,0.104711,0.918714,0.482226,0.525261,0.125882,0.121596,0.293397,0.130420,0.414466,0.143456,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
75,kept,-146795,1500,580,5,194,481,0.386667,11.132667,21.269333,35.400000,0.308667,0.258667,0.288667,0.214000,0.090000,0.060000,0.384000,0.377333,0.530000,0.331333,0.421333,1.835397,2.881937,2.870881,1.948300,0.104711,0.918714,0.482226,0.525261,0.125882,0.121596,0.293397,0.130420,0.414466,0.143456,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
76,kept,-146795,1500,580,5,194,481,0.386667,11.132667,21.269333,35.400000,0.308667,0.258667,0.288667,0.214000,0.090000,0.060000,0.384000,0.377333,0.530000,0.331333,0.421333,1.835397,2.881937,2.870881,1.948300,0.104711,0.918714,0.482226,0.525261,0.125882,0.121596,0.293397,0.130420,0.414466,0.143456,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
77,kept,-146795,1500,580,5,194,481,0.386667,11.132667,21.269333,35.400000,0.308667,0.258667,0.288667,0.214000,0.090000,0.060000,0.384000,0.377333,0.530000,0.331333,0.421333,1.835397,2.881937,2.870881,1.948300,0.104711,0.918714,0.482226,0.525261,0.125882,0.121596,0.293397,0.130420,0.414466,0.143456,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
78,kept,-146795,1500,580,5,194,481,0.386667,11.132667,21.269333,35.400000,0.308667,0.258667,0.288667,0.214000,0.090000,0.060000,0.384000,0.377333,0.530000,0.331333,0.421333,1.835397,2.881937,2.870881,1.948300,0.104711,0.918714,0.482226,0.525261,0.125882,0.121596,0.293397,0.130420,0.414466,0.143456,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
79,kept,-146795,1500,580,5,194,481,0.386667,11.132667,21.269333,35.400000,0.308667,0.258667,0.288667,0.214000,0.090000,0.060000,0.384000,0.377333,0.530000,0.331333,0.421333,1.835397,2.881937,2.870881,1.948300,0.104711,0.918714,0.482226,0.525261,0.125882,0.121596,0.293397,0.130420,0.414466,0.143456,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
80,kept,-146795,1500,580,5,194,481,0.386667,11.132667,21.269333,35.400000,0.308667,0.258667,0.288667,0.214000,0.090000,0.060000,0.384000,0.377333,0.530000,0.331333,0.421333,1.835397,2.881937,2.870881,1.948300,0.104711,0.918714,0.482226,0.525261,0.125882,0.121596,0.293397,0.130420,0.414466,0.143456,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
81,kept,-146795,1500,580,5,194,481,0.386667,11.132667,21.269333,35.400000,0.308667,0.258667,0.288667,0.214000,0.090000,0.060000,0.384000,0.377333,0.530000,0.331333,0.421333,1.835397,2.881937,2.870881,1.948300,0.104711,0.918714,0.482226,0.525261,0.125882,0.121596,0.293397,0.130420,0.414466,0.143456,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
82,kept,-146795,1500,580,5,194,481,0.386667,11.132667,21.269333,35.400000,0.308667,0.258667,0.288667,0.214000,0.090000,0.060000,0.384000,0.377333,0.530000,0.331333,0.421333,1.835397,2.881937,2.870881,1.948300,0.104711,0.918714,0.482226,0.525261,0.125882,0.121596,0.293397,0.130420,0.414466,0.143456,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
83,kept,-146795,1500,580,5,194,481,0.386667,11.132667,21.269333,35.400000,0.308667,0.258667,0.288667,0.214000,0.090000,0.060000,0.384000,0.377333,0.530000,0.331333,0.421333,1.835397,2.881937,2.870881,1.948300,0.104711,0.918714,0.482226,0.525261,0.125882,0.121596,0.293397,0.130420,0.414466,0.143456,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
84,kept,-146795,1500,580,5,194,481,0.386667,11.132667,21.269333,35.400000,0.308667,0.258667,0.288667,0.214000,0.090000,0.060000,0.384000,0.377333,0.530000,0.331333,0.421333,1.835397,2.881937,2.870881,1.948300,0.104711,0.918714,0.482226,0.525261,0.125882,0.121596,0.293397,0.130420,0.414466,0.143456,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
85,kept,-146795,1500,580,5,194,481,0.386667,11.132667,21.269333,35.400000,0.308667,0.258667,0.288667,0.214000,0.090000,0.060000,0.384000,0.377333,0.530000,0.331333,0.421333,1.835397,2.881937,2.870881,1.948300,0.104711,0.918714,0.482226,0.525261,0.125882,0.121596,0.293397,0.130420,0.414466,0.143456,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
86,kept,-146795,1500,580,5,194,481,0.386667,11.132667,21.269333,35.400000,0.308667,0.258667,0.288667,0.214000,0.090000,0.060000,0.384000,0.377333,0.530000,0.331333,0.421333,1.835397,2.881937,2.870881,1.948300,0.104711,0.918714,0.482226,0.525261,0.125882,0.121596,0.293397,0.130420,0.414466,0.143456,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
87,kept,-146795,1500,580,5,194,481,0.386667,11.132667,21.269333,35.400000,0.308667,0.258667,0.288667,0.214000,0.090000,0.060000,0.384000,0.377333,0.530000,0.331333,0.421333,1.835397,2.881937,2.870881,1.948300,0.104711,0.918714,0.482226,0.525261,0.125882,0.121596,0.293397,0.130420,0.414466,0.143456,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
88,kept,-146795,1500,580,5,194,481,0.386667,11.132667,21.269333,35.400000,0.308667,0.258667,0.288667,0.214000,0.090000,0.060000,0.384000,0.377333,0.530000,0.331333,0.421333,1.835397,2.881937,2.870881,1.948300,0.104711,0.918714,0.482226,0.525261,0.125882,0.121596,0.293397,0.130420,0.414466,0.143456,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
89,kept,-146795,1500,580,5,194,481,0.386667,11.132667,21.269333,35.400000,0.308667,0.258667,0.288667,0.214000,0.090000,0.060000,0.384000,0.377333,0.530000,0.331333,0.421333,1.835397,2.881937,2.870881,1.948300,0.104711,0.918714,0.482226,0.525261,0.125882,0.121596,0.293397,0.130420,0.414466,0.143456,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
90,kept,-146795,1500,580,5,194,481,0.386667,11.132667,21.269333,35.400000,0.308667,0.258667,0.288667,0.214000,0.090000,0.060000,0.384000,0.377333,0.530000,0.331333,0.421333,1.835397,2.881937,2.870881,1.948300,0.104711,0.918714,0.482226,0.525261,0.125882,0.121596,0.293397,0.130420,0.414466,0.143456,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
91,learned,-132228,1500,613,4,304,553,0.408667,10.570000,23.649333,34.969333,0.307333,0.256000,0.267333,0.186000,0.066000,0.044667,0.265333,0.258667,0.528667,0.251333,0.307333,1.645946,2.876173,2.926466,1.881869,0.258079,0.822423,0.344661,0.382901,0.081823,0.079037,0.316927,0.084773,0.619403,0.093246,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
92,kept,-132228,1500,613,4,304,553,0.408667,10.570000,23.649333,34.969333,0.307333,0.256000,0.267333,0.186000,0.066000,0.044667,0.265333,0.258667,0.528667,0.251333,0.307333,1.645946,2.876173,2.926466,1.881869,0.258079,0.822423,0.344661,0.382901,0.081823,0.079037,0.316927,0.084773,0.619403,0.093246,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
93,kept,-132228,1500,613,4,304,553,0.408667,10.570000,23.649333,34.969333,0.307333,0.256000,0.267333,0.186000,0.066000,0.044667,0.265333,0.258667,0.528667,0.251333,0.307333,1.645946,2.876173,2.926466,1.881869,0.258079,0.822423,0.344661,0.382901,0.081823,0.079037,0.316927,0.084773,0.619403,0.093246,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
94,kept,-132228,1500,613,4,304,553,0.408667,10.570000,23.649333,34.969333,0.307333,0.256000,0.267333,0.186000,0.066000,0.044667,0.265333,0.258667,0.528667,0.251333,0.307333,1.645946,2.876173,2.926466,1.881869,0.258079,0.822423,0.344661,0.382901,0.081823,0.079037,0.316927,0.084773,0.619403,0.093246,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
95,kept,-132228,1500,613,4,304,553,0.408667,10.570000,23.649333,34.969333,0.307333,0.256000,0.267333,0.186000,0.066000,0.044667,0.265333,0.258667,0.528667,0.251333,0.307333,1.645946,2.876173,2.926466,1.881869,0.258079,0.822423,0.344661,0.382901,0.081823,0.079037,0.316927,0.084773,0.619403,0.093246,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
96,kept,-132228,1500,613,4,304,553,0.408667,10.570000,23.649333,34.969333,0.307333,0.256000,0.267333,0.186000,0.066000,0.044667,0.265333,0.258667,0.528667,0.251333,0.307333,1.645946,2.876173,2.926466,1.881869,0.258079,0.822423,0.344661,0.382901,0.081823,0.079037,0.316927,0.084773,0.619403,0.093246,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
97,kept,-132228,1500,613,4,304,553,0.408667,10.570000,23.649333,34.969333,0.307333,0.256000,0.267333,0.186000,0.066000,0.044667,0.265333,0.258667,0.528667,0.251333,0.307333,1.645946,2.876173,2.926466,1.881869,0.258079,0.822423,0.344661,0.382901,0.081823,0.079037,0.316927,0.084773,0.619403,0.093246,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
98,kept,-132228,1500,613,4,304,553,0.408667,10.570000,23.649333,34.969333,0.307333,0.256000,0.267333,0.186000,0.066000,0.044667,0.265333,0.258667,0.528667,0.251333,0.307333,1.645946,2.876173,2.926466,1.881869,0.258079,0.822423,0.344661,0.382901,0.081823,0.079037,0.316927,0.084773,0.619403,0.093246,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
99,kept,-132228,1500,613,4,304,553,0.408667,10.570000,23.649333,34.969333,0.307333,0.256000,0.267333,0.186000,0.066000,0.044667,0.265333,0.258667,0.528667,0.251333,0.307333,1.645946,2.876173,2.926466,1.881869,0.258079,0.822423,0.344661,0.382901,0.081823,0.079037,0.316927,0.084773,0.619403,0.093246,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
100,kept,-132228,1500,613,4,304,553,0.408667,10.570000,23.649333,34.969333,0.307333,0.256000,0.267333,0.186000,0.066000,0.044667,0.265333,0.258667,0.528667,0.251333,0.307333,1.645946,2.876173,2.926466,1.881869,0.258079,0.822423,0.344661,0.382901,0.081823,0.079037,0.316927,0.084773,0.619403,0.093246,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
101,kept,-132228,1500,613,4,304,553,0.408667,10.570000,23.649333,34.969333,0.307333,0.256000,0.267333,0.186000,0.066000,0.044667,0.265333,0.258667,0.528667,0.251333,0.307333,1.645946,2.876173,2.926466,1.881869,0.258079,0.822423,0.344661,0.382901,0.081823,0.079037,0.316927,0.084773,0.619403,0.093246,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
102,kept,-132228,1500,613,4,304,553,0.408667,10.570000,23.649333,34.969333,0.307333,0.256000,0.267333,0.186000,0.066000,0.044667,0.265333,0.258667,0.528667,0.251333,0.307333,1.645946,2.876173,2.926466,1.881869,0.258079,0.822423,0.344661,0.382901,0.081823,0.079037,0.316927,0.084773,0.619403,0.093246,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
103,kept,-132228,1500,613,4,304,553,0.408667,10.570000,23.649333,34.969333,0.307333,0.256000,0.267333,0.186000,0.066000,0.044667,0.265333,0.258667,0.528667,0.251333,0.307333,1.645946,2.876173,2.926466,1.881869,0.258079,0.822423,0.344661,0.382901,0.081823,0.079037,0.316927,0.084773,0.619403,0.093246,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
104,kept,-132228,1500,613,4,304,553,0.408667,10.570000,23.649333,34.969333,0.307333,0.256000,0.267333,0.186000,0.066000,0.044667,0.265333,0.258667,0.528667,0.251333,0.307333,1.645946,2.876173,2.926466,1.881869,0.258079,0.822423,0.344661,0.382901,0.081823,0.079037,0.316927,0.084773,0.619403,0.093246,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
105,kept,-132228,1500,613,4,304,553,0.408667,10.570000,23.649333,34.969333,0.307333,0.256000,0.267333,0.186000,0.066000,0.044667,0.265333,0.258667,0.528667,0.251333,0.307333,1.645946,2.876173,2.926466,1.881869,0.258079,0.822423,0.344661,0.382901,0.081823,0.079037,0.316927,0.084773,0.619403,0.093246,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
106,kept,-132228,1500,613,4,304,553,0.408667,10.570000,23.649333,34.969333,0.307333,0.256000,0.267333,0.186000,0.066000,0.044667,0.265333,0.258667,0.528667,0.251333,0.307333,1.645946,2.876173,2.926466,1.881869,0.258079,0.822423,0.344661,0.382901,0.081823,0.079037,0.316927,0.084773,0.619403,0.093246,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
107,kept,-132228,1500,613,4,304,553,0.408667,10.570000,23.649333,34.969333,0.307333,0.256000,0.267333,0.186000,0.066000,0.044667,0.265333,0.258667,0.528667,0.251333,0.307333,1.645946,2.876173,2.926466,1.881869,0.258079,0.822423,0.344661,0.382901,0.081823,0.079037,0.316927,0.084773,0.619403,0.093246,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
108,kept,-132228,1500,613,4,304,553,0.408667,10.570000,23.649333,34.969333,0.307333,0.256000,0.267333,0.186000,0.066000,0.044667,0.265333,0.258667,0.528667,0.251333,0.307333,1.645946,2.876173,2.926466,1.881869,0.258079,0.822423,0.344661,0.382901,0.081823,0.079037,0.316927,0.084773,0.619403,0.093246,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
109,kept,-132228,1500,613,4,304,553,0.408667,10.570000,23.649333,34.969333,0.307333,0.256000,0.267333,0.186000,0.066000,0.044667,0.265333,0.258667,0.528667,0.251333,0.307333,1.645946,2.876173,2.926466,1.881869,0.258079,0.822423,0.344661,0.382901,0.081823,0.079037,0.316927,0.084773,0.619403,0.093246,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
110,kept,-132228,1500,613,4,304,553,0.408667,10.570000,23.649333,34.969333,0.307333,0.256000,0.267333,0.186000,0.066000,0.044667,0.265333,0.258667,0.528667,0.251333,0.307333,1.645946,2.876173,2.926466,1.881869,0.258079,0.822423,0.344661,0.382901,0.081823,0.079037,0.316927,0.084773,0.619403,0.093246,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
111,kept,-132228,1500,613,4,304,553,0.408667,10.570000,23.649333,34.969333,0.307333,0.256000,0.267333,0.186000,0.066000,0.044667,0.265333,0.258667,0.528667,0.251333,0.307333,1.645946,2.876173,2.926466,1.881869,0.258079,0.822423,0.344661,0.382901,0.081823,0.079037,0.316927,0.084773,0.619403,0.093246,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
112,kept,-132228,1500,613,4,304,553,0.408667,10.570000,23.649333,34.969333,0.307333,0.256000,0.267333,0.186000,0.066000,0.044667,0.265333,0.258667,0.528667,0.251333,0.307333,1.645946,2.876173,2.926466,1.881869,0.258079,0.822423,0.344661,0.382901,0.081823,0.079037,0.316927,0.084773,0.619403,0.093246,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
113,kept,-132228,1500,613,4,304,553,0.408667,10.570000,23.649333,34.969333,0.307333,0.256000,0.267333,0.186000,0.066000,0.044667,0.265333,0.258667,0.528667,0.251333,0.307333,1.645946,2.876173,2.926466,1.881869,0.258079,0.822423,0.344661,0.382901,0.081823,0.079037,0.316927,0.084773,0.619403,0.093246,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
114,kept,-132228,1500,613,4,304,553,0.408667,10.570000,23.649333,34.969333,0.307333,0.256000,0.267333,0.186000,0.066000,0.044667,0.265333,0.258667,0.528667,0.251333,0.307333,1.645946,2.876173,2.926466,1.881869,0.258079,0.822423,0.344661,0.382901,0.081823,0.079037,0.316927,0.084773,0.619403,0.093246,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
115,kept,-132228,1500,613,4,304,553,0.408667,10.570000,23.649333,34.969333,0.307333,0.256000,0.267333,0.186000,0.066000,0.044667,0.265333,0.258667,0.528667,0.251333,0.307333,1.645946,2.876173,2.926466,1.881869,0.258079,0.822423,0.344661,0.382901,0.081823,0.079037,0.316927,0.084773,0.619403,0.093246,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
116,kept,-132228,1500,613,4,304,553,0.408667,10.570000,23.649333,34.969333,0.307333,0.256000,0.267333,0.186000,0.066000,0.044667,0.265333,0.258667,0.528667,0.251333,0.307333,1.645946,2.876173,2.926466,1.881869,0.258079,0.822423,0.344661,0.382901,0.081823,0.079037,0.316927,0.084773,0.619403,0.093246,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
117,kept,-132228,1500,613,4,304,553,0.408667,10.570000,23.649333,34.969333,0.307333,0.256000,0.267333,0.186000,0.066000,0.044667,0.265333,0.258667,0.528667,0.251333,0.307333,1.645946,2.876173,2.926466,1.881869,0.258079,0.822423,0.344661,0.382901,0.081823,0.079037,0.316927,0.084773,0.619403,0.093246,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
118,kept,-132228,1500,613,4,304,553,0.408667,10.570000,23.649333,34.969333,0.307333,0.256000,0.267333,0.186000,0.066000,0.044667,0.265333,0.258667,0.528667,0.251333,0.307333,1.645946,2.876173,2.926466,1.881869,0.258079,0.822423,0.344661,0.382901,0.081823,0.079037,0.316927,0.084773,0.619403,0.093246,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
119,kept,-132228,1500,613,4,304,553,0.408667,10.570000,23.649333,34.969333,0.307333,0.256000,0.267333,0.186000,0.066000,0.044667,0.265333,0.258667,0.528667,0.251333,0.307333,1.645946,2.876173,2.926466,1.881869,0.258079,0.822423,0.344661,0.382901,0.081823,0.079037,0.316927,0.084773,0.619403,0.093246,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
120,kept,-132228,1500,613,4,304,553,0.408667,10.570000,23.649333,34.969333,0.307333,0.256000,0.267333,0.186000,0.066000,0.044667,0.265333,0.258667,0.528667,0.251333,0.307333,1.645946,2.876173,2.926466,1.881869,0.258079,0.822423,0.344661,0.382901,0.081823,0.079037,0.316927,0.084773,0.619403,0.093246,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
121,kept,-132228,1500,613,4,304,553,0.408667,10.570000,23.649333,34.969333,0.307333,0.256000,0.267333,0.186000,0.066000,0.044667,0.265333,0.258667,0.528667,0.251333,0.307333,1.645946,2.876173,2.926466,1.881869,0.258079,0.822423,0.344661,0.382901,0.081823,0.079037,0.316927,0.084773,0.619403,0.093246,fishing_dock|fort|guard_captain|shipyard|fire_plans|trade_guild
