generation,status,fitness,games,wins,draws,port_wins,port_losses,dominance_cap_penalty,matchup_floor_penalty,matchup_recovery_bonus,port_loss_pressure_penalty,survival_infra_bonus,min_matchup_win_rate,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,fishing_dock_built_rate,fishing_dock_active_rate,avg_fishing_boats,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,fishing_dock_bias,fishing_boat_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
222,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
223,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
224,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
225,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
226,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
227,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
228,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
229,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
230,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
231,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
232,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
233,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
234,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
235,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
236,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
237,fragile,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
238,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
239,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
240,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
241,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
242,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
243,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
244,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
245,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
246,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
247,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
248,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
249,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
250,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
251,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
252,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
253,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
254,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
255,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
256,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
257,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
258,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
259,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
260,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
261,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
262,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
263,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
264,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
265,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
266,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
267,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
268,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
269,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
270,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
271,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
272,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
273,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
274,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
275,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
276,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
277,kept,-140,170,86,1,47,31,2337,3668,6000,2480,2820,0.100000,0.505882,10.670588,65.641176,39.447059,0.029412,0.029412,0.435294,0.400000,0.305882,0.300000,0.652941,0.641176,13.752941,0.600000,1.000000,1.165215,4.078507,1.626304,0.250662,0.053370,0.877178,0.028765,0.489124,0.085117,0.324271,0.836898,0.068604,0.022945,0.202624,guard_captain|fishing_boat|trade_guild
