generation,status,fitness,games,wins,draws,port_wins,port_losses,dominance_cap_penalty,matchup_floor_penalty,matchup_recovery_bonus,port_loss_pressure_penalty,survival_infra_bonus,min_matchup_win_rate,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,fishing_dock_built_rate,fishing_dock_active_rate,avg_fishing_boats,dry_dock_started_rate,dry_dock_completed_rate,avg_damaged_ships,avg_raid_actions,avg_raid_damage_events,avg_raid_repairs,avg_damaged_raiders_sunk,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,fishing_dock_bias,fishing_boat_bias,dry_dock_bias,repair_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
2196,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2197,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2198,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2199,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2200,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2201,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2202,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2203,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2204,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2205,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2206,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2207,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2208,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2209,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2210,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2211,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2212,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2213,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2214,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2215,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2216,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2217,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2218,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2219,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2220,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2221,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2222,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2223,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2224,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2225,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2226,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2227,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2228,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2229,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2230,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2231,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2232,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2233,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2234,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2235,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2236,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2237,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
2238,kept,75391,360,274,1,22,22,11391,0,30000,1760,3068,0.500000,0.761111,11.850000,329.166667,27.208333,0.172222,0.166667,0.169444,0.141667,0.000000,0.000000,0.991667,0.977778,144.016667,0.158333,0.138889,0.088889,17.063889,1.250000,1.036111,0.094444,0.272222,0.294444,0.003558,1.123242,0.090623,3.744947,0.001153,0.137081,0.097164,0.820176,0.004832,0.992332,0.973542,0.681979,0.831612,0.182429,0.152523,0.425518,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
