generation,status,fitness,games,wins,draws,port_wins,port_losses,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,fishing_dock_built_rate,fishing_dock_active_rate,avg_fishing_boats,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,fishing_dock_bias,fishing_boat_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
66,kept,-91012,1600,713,5,174,483,0.445625,11.181250,132.158125,45.759375,0.110000,0.079375,0.051250,0.020625,0.128750,0.084375,0.968125,0.934375,48.259375,0.151875,0.157500,2.586650,3.709221,2.711230,1.644412,0.022998,0.639076,0.053152,0.199307,0.333072,0.893420,0.874915,0.109473,0.181223,0.166610,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
67,kept,-91012,1600,713,5,174,483,0.445625,11.181250,132.158125,45.759375,0.110000,0.079375,0.051250,0.020625,0.128750,0.084375,0.968125,0.934375,48.259375,0.151875,0.157500,2.586650,3.709221,2.711230,1.644412,0.022998,0.639076,0.053152,0.199307,0.333072,0.893420,0.874915,0.109473,0.181223,0.166610,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
68,kept,-91012,1600,713,5,174,483,0.445625,11.181250,132.158125,45.759375,0.110000,0.079375,0.051250,0.020625,0.128750,0.084375,0.968125,0.934375,48.259375,0.151875,0.157500,2.586650,3.709221,2.711230,1.644412,0.022998,0.639076,0.053152,0.199307,0.333072,0.893420,0.874915,0.109473,0.181223,0.166610,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
69,kept,-91012,1600,713,5,174,483,0.445625,11.181250,132.158125,45.759375,0.110000,0.079375,0.051250,0.020625,0.128750,0.084375,0.968125,0.934375,48.259375,0.151875,0.157500,2.586650,3.709221,2.711230,1.644412,0.022998,0.639076,0.053152,0.199307,0.333072,0.893420,0.874915,0.109473,0.181223,0.166610,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
70,kept,-91012,1600,713,5,174,483,0.445625,11.181250,132.158125,45.759375,0.110000,0.079375,0.051250,0.020625,0.128750,0.084375,0.968125,0.934375,48.259375,0.151875,0.157500,2.586650,3.709221,2.711230,1.644412,0.022998,0.639076,0.053152,0.199307,0.333072,0.893420,0.874915,0.109473,0.181223,0.166610,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
71,kept,-91012,1600,713,5,174,483,0.445625,11.181250,132.158125,45.759375,0.110000,0.079375,0.051250,0.020625,0.128750,0.084375,0.968125,0.934375,48.259375,0.151875,0.157500,2.586650,3.709221,2.711230,1.644412,0.022998,0.639076,0.053152,0.199307,0.333072,0.893420,0.874915,0.109473,0.181223,0.166610,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
72,learned,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
73,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
74,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
75,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
76,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
77,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
78,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
79,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
80,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
81,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
82,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
83,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
84,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
85,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
86,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
87,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
88,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
89,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
90,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
91,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
92,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
93,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
94,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
95,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
96,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
97,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
98,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
99,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
100,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
101,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
102,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
103,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
104,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
105,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
106,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
107,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
108,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
109,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
110,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
111,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
112,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
113,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
114,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
115,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
116,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
117,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
118,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
119,kept,-87346,1600,724,1,170,495,0.452500,11.198750,146.125000,43.229375,0.083750,0.061875,0.027500,0.013125,0.087500,0.065000,0.966875,0.925000,57.676250,0.087500,0.089375,2.353716,3.676215,2.858470,1.651606,0.027678,0.765399,0.034549,0.129549,0.216497,0.856383,0.918695,0.071157,0.121225,0.245260,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain|trade_guild|fort
