generation,status,fitness,games,wins,draws,port_wins,port_losses,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,fishing_dock_built_rate,fishing_dock_active_rate,avg_fishing_boats,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,fishing_dock_bias,fishing_boat_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
63,kept,-7250,1600,835,2,608,438,0.521875,10.163125,29.288125,33.047500,0.160625,0.153125,0.073750,0.068750,0.047500,0.045000,0.052500,0.051250,1.220625,0.138750,0.151250,1.638585,3.800198,2.003493,1.559864,0.078278,0.643416,0.099849,0.040251,0.021605,0.010047,0.834086,0.028835,0.412091,0.461448,fishing_dock|fort|guard_captain|shipyard|fire_plans
64,kept,-7250,1600,835,2,608,438,0.521875,10.163125,29.288125,33.047500,0.160625,0.153125,0.073750,0.068750,0.047500,0.045000,0.052500,0.051250,1.220625,0.138750,0.151250,1.638585,3.800198,2.003493,1.559864,0.078278,0.643416,0.099849,0.040251,0.021605,0.010047,0.834086,0.028835,0.412091,0.461448,fishing_dock|fort|guard_captain|shipyard|fire_plans
65,learned,11889,1600,873,1,709,490,0.545625,9.718125,30.623750,37.528750,0.183750,0.170000,0.040625,0.038125,0.030625,0.028750,0.035000,0.034375,0.448750,0.083125,0.089375,1.625892,3.893107,1.846404,1.761081,0.220857,0.768220,0.111069,0.026163,0.014043,0.006531,0.741153,0.018743,0.267859,0.596147,fishing_dock|guard_captain|fort|shipyard|fire_plans
66,kept,11889,1600,873,1,709,490,0.545625,9.718125,30.623750,37.528750,0.183750,0.170000,0.040625,0.038125,0.030625,0.028750,0.035000,0.034375,0.448750,0.083125,0.089375,1.625892,3.893107,1.846404,1.761081,0.220857,0.768220,0.111069,0.026163,0.014043,0.006531,0.741153,0.018743,0.267859,0.596147,fishing_dock|guard_captain|fort|shipyard|fire_plans
67,kept,11889,1600,873,1,709,490,0.545625,9.718125,30.623750,37.528750,0.183750,0.170000,0.040625,0.038125,0.030625,0.028750,0.035000,0.034375,0.448750,0.083125,0.089375,1.625892,3.893107,1.846404,1.761081,0.220857,0.768220,0.111069,0.026163,0.014043,0.006531,0.741153,0.018743,0.267859,0.596147,fishing_dock|guard_captain|fort|shipyard|fire_plans
68,learned,15525,1600,869,1,703,454,0.543125,9.935000,31.099375,35.031250,0.376875,0.352500,0.028750,0.026875,0.016250,0.014375,0.014375,0.013750,0.295625,0.052500,0.054375,1.427135,3.839090,1.744025,2.004854,0.162697,0.666456,0.324624,0.017006,0.009128,0.004245,0.831749,0.012183,0.174108,0.491580,fishing_dock|guard_captain|fort|shipyard|fire_plans
69,kept,15525,1600,869,1,703,454,0.543125,9.935000,31.099375,35.031250,0.376875,0.352500,0.028750,0.026875,0.016250,0.014375,0.014375,0.013750,0.295625,0.052500,0.054375,1.427135,3.839090,1.744025,2.004854,0.162697,0.666456,0.324624,0.017006,0.009128,0.004245,0.831749,0.012183,0.174108,0.491580,fishing_dock|guard_captain|fort|shipyard|fire_plans
70,kept,15525,1600,869,1,703,454,0.543125,9.935000,31.099375,35.031250,0.376875,0.352500,0.028750,0.026875,0.016250,0.014375,0.014375,0.013750,0.295625,0.052500,0.054375,1.427135,3.839090,1.744025,2.004854,0.162697,0.666456,0.324624,0.017006,0.009128,0.004245,0.831749,0.012183,0.174108,0.491580,fishing_dock|guard_captain|fort|shipyard|fire_plans
71,kept,15525,1600,869,1,703,454,0.543125,9.935000,31.099375,35.031250,0.376875,0.352500,0.028750,0.026875,0.016250,0.014375,0.014375,0.013750,0.295625,0.052500,0.054375,1.427135,3.839090,1.744025,2.004854,0.162697,0.666456,0.324624,0.017006,0.009128,0.004245,0.831749,0.012183,0.174108,0.491580,fishing_dock|guard_captain|fort|shipyard|fire_plans
72,kept,15525,1600,869,1,703,454,0.543125,9.935000,31.099375,35.031250,0.376875,0.352500,0.028750,0.026875,0.016250,0.014375,0.014375,0.013750,0.295625,0.052500,0.054375,1.427135,3.839090,1.744025,2.004854,0.162697,0.666456,0.324624,0.017006,0.009128,0.004245,0.831749,0.012183,0.174108,0.491580,fishing_dock|guard_captain|fort|shipyard|fire_plans
73,kept,15525,1600,869,1,703,454,0.543125,9.935000,31.099375,35.031250,0.376875,0.352500,0.028750,0.026875,0.016250,0.014375,0.014375,0.013750,0.295625,0.052500,0.054375,1.427135,3.839090,1.744025,2.004854,0.162697,0.666456,0.324624,0.017006,0.009128,0.004245,0.831749,0.012183,0.174108,0.491580,fishing_dock|guard_captain|fort|shipyard|fire_plans
74,kept,15525,1600,869,1,703,454,0.543125,9.935000,31.099375,35.031250,0.376875,0.352500,0.028750,0.026875,0.016250,0.014375,0.014375,0.013750,0.295625,0.052500,0.054375,1.427135,3.839090,1.744025,2.004854,0.162697,0.666456,0.324624,0.017006,0.009128,0.004245,0.831749,0.012183,0.174108,0.491580,fishing_dock|guard_captain|fort|shipyard|fire_plans
75,kept,15525,1600,869,1,703,454,0.543125,9.935000,31.099375,35.031250,0.376875,0.352500,0.028750,0.026875,0.016250,0.014375,0.014375,0.013750,0.295625,0.052500,0.054375,1.427135,3.839090,1.744025,2.004854,0.162697,0.666456,0.324624,0.017006,0.009128,0.004245,0.831749,0.012183,0.174108,0.491580,fishing_dock|guard_captain|fort|shipyard|fire_plans
76,kept,15525,1600,869,1,703,454,0.543125,9.935000,31.099375,35.031250,0.376875,0.352500,0.028750,0.026875,0.016250,0.014375,0.014375,0.013750,0.295625,0.052500,0.054375,1.427135,3.839090,1.744025,2.004854,0.162697,0.666456,0.324624,0.017006,0.009128,0.004245,0.831749,0.012183,0.174108,0.491580,fishing_dock|guard_captain|fort|shipyard|fire_plans
77,kept,15525,1600,869,1,703,454,0.543125,9.935000,31.099375,35.031250,0.376875,0.352500,0.028750,0.026875,0.016250,0.014375,0.014375,0.013750,0.295625,0.052500,0.054375,1.427135,3.839090,1.744025,2.004854,0.162697,0.666456,0.324624,0.017006,0.009128,0.004245,0.831749,0.012183,0.174108,0.491580,fishing_dock|guard_captain|fort|shipyard|fire_plans
78,kept,15525,1600,869,1,703,454,0.543125,9.935000,31.099375,35.031250,0.376875,0.352500,0.028750,0.026875,0.016250,0.014375,0.014375,0.013750,0.295625,0.052500,0.054375,1.427135,3.839090,1.744025,2.004854,0.162697,0.666456,0.324624,0.017006,0.009128,0.004245,0.831749,0.012183,0.174108,0.491580,fishing_dock|guard_captain|fort|shipyard|fire_plans
79,kept,15525,1600,869,1,703,454,0.543125,9.935000,31.099375,35.031250,0.376875,0.352500,0.028750,0.026875,0.016250,0.014375,0.014375,0.013750,0.295625,0.052500,0.054375,1.427135,3.839090,1.744025,2.004854,0.162697,0.666456,0.324624,0.017006,0.009128,0.004245,0.831749,0.012183,0.174108,0.491580,fishing_dock|guard_captain|fort|shipyard|fire_plans
80,learned,31723,1600,890,2,626,416,0.556250,10.198750,47.456875,32.775000,0.390625,0.365000,0.020000,0.015000,0.013750,0.011875,0.401875,0.388750,6.706250,0.045625,0.046250,1.327349,3.669528,1.876014,1.984979,0.105753,0.645392,0.337000,0.011054,0.005933,0.100947,0.767200,0.007919,0.113170,0.319527,fishing_dock|guard_captain|fort|shipyard|fire_plans
81,kept,31723,1600,890,2,626,416,0.556250,10.198750,47.456875,32.775000,0.390625,0.365000,0.020000,0.015000,0.013750,0.011875,0.401875,0.388750,6.706250,0.045625,0.046250,1.327349,3.669528,1.876014,1.984979,0.105753,0.645392,0.337000,0.011054,0.005933,0.100947,0.767200,0.007919,0.113170,0.319527,fishing_dock|guard_captain|fort|shipyard|fire_plans
82,kept,31723,1600,890,2,626,416,0.556250,10.198750,47.456875,32.775000,0.390625,0.365000,0.020000,0.015000,0.013750,0.011875,0.401875,0.388750,6.706250,0.045625,0.046250,1.327349,3.669528,1.876014,1.984979,0.105753,0.645392,0.337000,0.011054,0.005933,0.100947,0.767200,0.007919,0.113170,0.319527,fishing_dock|guard_captain|fort|shipyard|fire_plans
83,learned,61747,1600,941,4,711,432,0.588125,9.756875,51.586250,32.667500,0.275625,0.255625,0.016250,0.015625,0.006875,0.006875,0.245625,0.242500,8.990000,0.016875,0.016875,1.130017,3.578238,2.036473,2.010204,0.229897,0.769505,0.219050,0.007185,0.003857,0.065616,0.848680,0.005147,0.073561,0.486467,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
84,kept,61747,1600,941,4,711,432,0.588125,9.756875,51.586250,32.667500,0.275625,0.255625,0.016250,0.015625,0.006875,0.006875,0.245625,0.242500,8.990000,0.016875,0.016875,1.130017,3.578238,2.036473,2.010204,0.229897,0.769505,0.219050,0.007185,0.003857,0.065616,0.848680,0.005147,0.073561,0.486467,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
85,kept,61747,1600,941,4,711,432,0.588125,9.756875,51.586250,32.667500,0.275625,0.255625,0.016250,0.015625,0.006875,0.006875,0.245625,0.242500,8.990000,0.016875,0.016875,1.130017,3.578238,2.036473,2.010204,0.229897,0.769505,0.219050,0.007185,0.003857,0.065616,0.848680,0.005147,0.073561,0.486467,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
86,kept,61747,1600,941,4,711,432,0.588125,9.756875,51.586250,32.667500,0.275625,0.255625,0.016250,0.015625,0.006875,0.006875,0.245625,0.242500,8.990000,0.016875,0.016875,1.130017,3.578238,2.036473,2.010204,0.229897,0.769505,0.219050,0.007185,0.003857,0.065616,0.848680,0.005147,0.073561,0.486467,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
87,kept,61747,1600,941,4,711,432,0.588125,9.756875,51.586250,32.667500,0.275625,0.255625,0.016250,0.015625,0.006875,0.006875,0.245625,0.242500,8.990000,0.016875,0.016875,1.130017,3.578238,2.036473,2.010204,0.229897,0.769505,0.219050,0.007185,0.003857,0.065616,0.848680,0.005147,0.073561,0.486467,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
88,kept,61747,1600,941,4,711,432,0.588125,9.756875,51.586250,32.667500,0.275625,0.255625,0.016250,0.015625,0.006875,0.006875,0.245625,0.242500,8.990000,0.016875,0.016875,1.130017,3.578238,2.036473,2.010204,0.229897,0.769505,0.219050,0.007185,0.003857,0.065616,0.848680,0.005147,0.073561,0.486467,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
89,kept,61747,1600,941,4,711,432,0.588125,9.756875,51.586250,32.667500,0.275625,0.255625,0.016250,0.015625,0.006875,0.006875,0.245625,0.242500,8.990000,0.016875,0.016875,1.130017,3.578238,2.036473,2.010204,0.229897,0.769505,0.219050,0.007185,0.003857,0.065616,0.848680,0.005147,0.073561,0.486467,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
90,kept,61747,1600,941,4,711,432,0.588125,9.756875,51.586250,32.667500,0.275625,0.255625,0.016250,0.015625,0.006875,0.006875,0.245625,0.242500,8.990000,0.016875,0.016875,1.130017,3.578238,2.036473,2.010204,0.229897,0.769505,0.219050,0.007185,0.003857,0.065616,0.848680,0.005147,0.073561,0.486467,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
91,kept,61747,1600,941,4,711,432,0.588125,9.756875,51.586250,32.667500,0.275625,0.255625,0.016250,0.015625,0.006875,0.006875,0.245625,0.242500,8.990000,0.016875,0.016875,1.130017,3.578238,2.036473,2.010204,0.229897,0.769505,0.219050,0.007185,0.003857,0.065616,0.848680,0.005147,0.073561,0.486467,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
92,kept,61747,1600,941,4,711,432,0.588125,9.756875,51.586250,32.667500,0.275625,0.255625,0.016250,0.015625,0.006875,0.006875,0.245625,0.242500,8.990000,0.016875,0.016875,1.130017,3.578238,2.036473,2.010204,0.229897,0.769505,0.219050,0.007185,0.003857,0.065616,0.848680,0.005147,0.073561,0.486467,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
93,kept,61747,1600,941,4,711,432,0.588125,9.756875,51.586250,32.667500,0.275625,0.255625,0.016250,0.015625,0.006875,0.006875,0.245625,0.242500,8.990000,0.016875,0.016875,1.130017,3.578238,2.036473,2.010204,0.229897,0.769505,0.219050,0.007185,0.003857,0.065616,0.848680,0.005147,0.073561,0.486467,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
94,kept,61747,1600,941,4,711,432,0.588125,9.756875,51.586250,32.667500,0.275625,0.255625,0.016250,0.015625,0.006875,0.006875,0.245625,0.242500,8.990000,0.016875,0.016875,1.130017,3.578238,2.036473,2.010204,0.229897,0.769505,0.219050,0.007185,0.003857,0.065616,0.848680,0.005147,0.073561,0.486467,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
95,kept,61747,1600,941,4,711,432,0.588125,9.756875,51.586250,32.667500,0.275625,0.255625,0.016250,0.015625,0.006875,0.006875,0.245625,0.242500,8.990000,0.016875,0.016875,1.130017,3.578238,2.036473,2.010204,0.229897,0.769505,0.219050,0.007185,0.003857,0.065616,0.848680,0.005147,0.073561,0.486467,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
96,kept,61747,1600,941,4,711,432,0.588125,9.756875,51.586250,32.667500,0.275625,0.255625,0.016250,0.015625,0.006875,0.006875,0.245625,0.242500,8.990000,0.016875,0.016875,1.130017,3.578238,2.036473,2.010204,0.229897,0.769505,0.219050,0.007185,0.003857,0.065616,0.848680,0.005147,0.073561,0.486467,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
97,learned,67473,1600,947,5,776,433,0.591875,9.555000,38.180625,29.669375,0.191875,0.186250,0.005000,0.005000,0.003750,0.003125,0.165625,0.159375,2.827500,0.015000,0.015000,1.261381,3.661463,1.913244,1.853413,0.149433,0.850178,0.142383,0.004670,0.002507,0.042650,0.722479,0.003346,0.047814,0.473447,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
98,kept,67473,1600,947,5,776,433,0.591875,9.555000,38.180625,29.669375,0.191875,0.186250,0.005000,0.005000,0.003750,0.003125,0.165625,0.159375,2.827500,0.015000,0.015000,1.261381,3.661463,1.913244,1.853413,0.149433,0.850178,0.142383,0.004670,0.002507,0.042650,0.722479,0.003346,0.047814,0.473447,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
99,kept,67473,1600,947,5,776,433,0.591875,9.555000,38.180625,29.669375,0.191875,0.186250,0.005000,0.005000,0.003750,0.003125,0.165625,0.159375,2.827500,0.015000,0.015000,1.261381,3.661463,1.913244,1.853413,0.149433,0.850178,0.142383,0.004670,0.002507,0.042650,0.722479,0.003346,0.047814,0.473447,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
100,kept,67473,1600,947,5,776,433,0.591875,9.555000,38.180625,29.669375,0.191875,0.186250,0.005000,0.005000,0.003750,0.003125,0.165625,0.159375,2.827500,0.015000,0.015000,1.261381,3.661463,1.913244,1.853413,0.149433,0.850178,0.142383,0.004670,0.002507,0.042650,0.722479,0.003346,0.047814,0.473447,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
101,kept,67473,1600,947,5,776,433,0.591875,9.555000,38.180625,29.669375,0.191875,0.186250,0.005000,0.005000,0.003750,0.003125,0.165625,0.159375,2.827500,0.015000,0.015000,1.261381,3.661463,1.913244,1.853413,0.149433,0.850178,0.142383,0.004670,0.002507,0.042650,0.722479,0.003346,0.047814,0.473447,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
102,kept,67473,1600,947,5,776,433,0.591875,9.555000,38.180625,29.669375,0.191875,0.186250,0.005000,0.005000,0.003750,0.003125,0.165625,0.159375,2.827500,0.015000,0.015000,1.261381,3.661463,1.913244,1.853413,0.149433,0.850178,0.142383,0.004670,0.002507,0.042650,0.722479,0.003346,0.047814,0.473447,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
103,kept,67473,1600,947,5,776,433,0.591875,9.555000,38.180625,29.669375,0.191875,0.186250,0.005000,0.005000,0.003750,0.003125,0.165625,0.159375,2.827500,0.015000,0.015000,1.261381,3.661463,1.913244,1.853413,0.149433,0.850178,0.142383,0.004670,0.002507,0.042650,0.722479,0.003346,0.047814,0.473447,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
104,kept,67473,1600,947,5,776,433,0.591875,9.555000,38.180625,29.669375,0.191875,0.186250,0.005000,0.005000,0.003750,0.003125,0.165625,0.159375,2.827500,0.015000,0.015000,1.261381,3.661463,1.913244,1.853413,0.149433,0.850178,0.142383,0.004670,0.002507,0.042650,0.722479,0.003346,0.047814,0.473447,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
105,kept,67473,1600,947,5,776,433,0.591875,9.555000,38.180625,29.669375,0.191875,0.186250,0.005000,0.005000,0.003750,0.003125,0.165625,0.159375,2.827500,0.015000,0.015000,1.261381,3.661463,1.913244,1.853413,0.149433,0.850178,0.142383,0.004670,0.002507,0.042650,0.722479,0.003346,0.047814,0.473447,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
106,kept,67473,1600,947,5,776,433,0.591875,9.555000,38.180625,29.669375,0.191875,0.186250,0.005000,0.005000,0.003750,0.003125,0.165625,0.159375,2.827500,0.015000,0.015000,1.261381,3.661463,1.913244,1.853413,0.149433,0.850178,0.142383,0.004670,0.002507,0.042650,0.722479,0.003346,0.047814,0.473447,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
107,kept,67473,1600,947,5,776,433,0.591875,9.555000,38.180625,29.669375,0.191875,0.186250,0.005000,0.005000,0.003750,0.003125,0.165625,0.159375,2.827500,0.015000,0.015000,1.261381,3.661463,1.913244,1.853413,0.149433,0.850178,0.142383,0.004670,0.002507,0.042650,0.722479,0.003346,0.047814,0.473447,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
108,kept,67473,1600,947,5,776,433,0.591875,9.555000,38.180625,29.669375,0.191875,0.186250,0.005000,0.005000,0.003750,0.003125,0.165625,0.159375,2.827500,0.015000,0.015000,1.261381,3.661463,1.913244,1.853413,0.149433,0.850178,0.142383,0.004670,0.002507,0.042650,0.722479,0.003346,0.047814,0.473447,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
109,kept,67473,1600,947,5,776,433,0.591875,9.555000,38.180625,29.669375,0.191875,0.186250,0.005000,0.005000,0.003750,0.003125,0.165625,0.159375,2.827500,0.015000,0.015000,1.261381,3.661463,1.913244,1.853413,0.149433,0.850178,0.142383,0.004670,0.002507,0.042650,0.722479,0.003346,0.047814,0.473447,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
110,kept,67473,1600,947,5,776,433,0.591875,9.555000,38.180625,29.669375,0.191875,0.186250,0.005000,0.005000,0.003750,0.003125,0.165625,0.159375,2.827500,0.015000,0.015000,1.261381,3.661463,1.913244,1.853413,0.149433,0.850178,0.142383,0.004670,0.002507,0.042650,0.722479,0.003346,0.047814,0.473447,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
111,kept,67473,1600,947,5,776,433,0.591875,9.555000,38.180625,29.669375,0.191875,0.186250,0.005000,0.005000,0.003750,0.003125,0.165625,0.159375,2.827500,0.015000,0.015000,1.261381,3.661463,1.913244,1.853413,0.149433,0.850178,0.142383,0.004670,0.002507,0.042650,0.722479,0.003346,0.047814,0.473447,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
112,kept,67473,1600,947,5,776,433,0.591875,9.555000,38.180625,29.669375,0.191875,0.186250,0.005000,0.005000,0.003750,0.003125,0.165625,0.159375,2.827500,0.015000,0.015000,1.261381,3.661463,1.913244,1.853413,0.149433,0.850178,0.142383,0.004670,0.002507,0.042650,0.722479,0.003346,0.047814,0.473447,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
113,kept,67473,1600,947,5,776,433,0.591875,9.555000,38.180625,29.669375,0.191875,0.186250,0.005000,0.005000,0.003750,0.003125,0.165625,0.159375,2.827500,0.015000,0.015000,1.261381,3.661463,1.913244,1.853413,0.149433,0.850178,0.142383,0.004670,0.002507,0.042650,0.722479,0.003346,0.047814,0.473447,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
114,kept,67473,1600,947,5,776,433,0.591875,9.555000,38.180625,29.669375,0.191875,0.186250,0.005000,0.005000,0.003750,0.003125,0.165625,0.159375,2.827500,0.015000,0.015000,1.261381,3.661463,1.913244,1.853413,0.149433,0.850178,0.142383,0.004670,0.002507,0.042650,0.722479,0.003346,0.047814,0.473447,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
115,kept,67473,1600,947,5,776,433,0.591875,9.555000,38.180625,29.669375,0.191875,0.186250,0.005000,0.005000,0.003750,0.003125,0.165625,0.159375,2.827500,0.015000,0.015000,1.261381,3.661463,1.913244,1.853413,0.149433,0.850178,0.142383,0.004670,0.002507,0.042650,0.722479,0.003346,0.047814,0.473447,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
116,kept,67473,1600,947,5,776,433,0.591875,9.555000,38.180625,29.669375,0.191875,0.186250,0.005000,0.005000,0.003750,0.003125,0.165625,0.159375,2.827500,0.015000,0.015000,1.261381,3.661463,1.913244,1.853413,0.149433,0.850178,0.142383,0.004670,0.002507,0.042650,0.722479,0.003346,0.047814,0.473447,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
117,kept,67473,1600,947,5,776,433,0.591875,9.555000,38.180625,29.669375,0.191875,0.186250,0.005000,0.005000,0.003750,0.003125,0.165625,0.159375,2.827500,0.015000,0.015000,1.261381,3.661463,1.913244,1.853413,0.149433,0.850178,0.142383,0.004670,0.002507,0.042650,0.722479,0.003346,0.047814,0.473447,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
118,kept,67473,1600,947,5,776,433,0.591875,9.555000,38.180625,29.669375,0.191875,0.186250,0.005000,0.005000,0.003750,0.003125,0.165625,0.159375,2.827500,0.015000,0.015000,1.261381,3.661463,1.913244,1.853413,0.149433,0.850178,0.142383,0.004670,0.002507,0.042650,0.722479,0.003346,0.047814,0.473447,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
119,kept,67473,1600,947,5,776,433,0.591875,9.555000,38.180625,29.669375,0.191875,0.186250,0.005000,0.005000,0.003750,0.003125,0.165625,0.159375,2.827500,0.015000,0.015000,1.261381,3.661463,1.913244,1.853413,0.149433,0.850178,0.142383,0.004670,0.002507,0.042650,0.722479,0.003346,0.047814,0.473447,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
120,kept,67473,1600,947,5,776,433,0.591875,9.555000,38.180625,29.669375,0.191875,0.186250,0.005000,0.005000,0.003750,0.003125,0.165625,0.159375,2.827500,0.015000,0.015000,1.261381,3.661463,1.913244,1.853413,0.149433,0.850178,0.142383,0.004670,0.002507,0.042650,0.722479,0.003346,0.047814,0.473447,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
121,kept,67473,1600,947,5,776,433,0.591875,9.555000,38.180625,29.669375,0.191875,0.186250,0.005000,0.005000,0.003750,0.003125,0.165625,0.159375,2.827500,0.015000,0.015000,1.261381,3.661463,1.913244,1.853413,0.149433,0.850178,0.142383,0.004670,0.002507,0.042650,0.722479,0.003346,0.047814,0.473447,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
