generation,status,fitness,games,wins,draws,port_wins,port_losses,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,fishing_dock_built_rate,fishing_dock_active_rate,avg_fishing_boats,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,fishing_dock_bias,fishing_boat_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
53,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
54,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
55,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
56,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
57,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
58,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
59,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
60,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
61,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
62,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
63,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
64,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
65,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
66,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
67,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
68,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
69,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
70,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
71,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
72,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
73,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
74,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
75,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
76,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
77,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
78,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
79,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
80,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
81,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
82,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
83,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
84,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
85,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
86,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
87,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
88,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
89,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
90,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
91,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
92,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
93,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
94,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
95,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
96,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
97,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
98,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
99,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
100,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
101,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
102,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
103,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
104,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
105,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
106,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
107,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
108,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
109,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
110,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
111,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
112,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
113,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
114,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
115,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
116,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
117,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
118,kept,-72054,1500,693,4,149,440,0.462000,11.241333,72.034667,34.501333,0.207333,0.169333,0.065333,0.052000,0.220000,0.174000,0.808000,0.786667,21.425333,0.420000,0.570000,1.871676,3.632217,2.177020,0.473419,0.029050,0.830817,0.387628,0.136520,0.561068,0.463864,0.767864,0.362159,0.651448,0.691243,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
